image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260420_103616_723aa8,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보임.,강아지 얼굴이 선명하게 표현됨.,"눈, 코, 귀가 중복되어 있지 않음.",다리 개수가 추가적으로 보이지 않음.,이미지 내 강아지가 한 마리임.,반사나 거울 이미지는 없음.,단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일로 보임.,사실적인 렌더링이 아님.,프롬프트와 사람 표현이 충돌하지 않음.,사람 얼굴이 식별 가능하게 표현됨.,프롬프트의 장면이 이미지에 반영됨.,밝기가 적절함.,이미지가 충분히 선명함.,색감이 파스텔 범위에 속함.,프롬프트의 장면과 이미지 팔레트가 일치함.,프롬프트의 장소 키워드와 이미지 배경이 일치함.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,1745,534
20260420_103642_9bdf3b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",강아지 다리가 추가로 생성되지 않았습니다.,이미지 내에 강아지가 한 마리만 있습니다.,반사나 거울 이미지는 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링이 없고 일러스트 형식입니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 새벽 산책 장면이 반영되었습니다.,밝기가 적절한 수준입니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트의 새벽 시간대와 이미지가 잘 맞습니다.,산책 배경이 적절히 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1740,553
20260420_103711_1c4594,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 검출된다.,강아지 얼굴이 선명하게 표현되어 있다.,"강아지의 눈, 코, 귀가 중복되지 않았다.",강아지의 다리가 추가 생성되지 않았다.,이미지 내에 강아지가 정확히 1마리 있다.,반사/거울 이미지가 없다.,단일 장면으로 표현되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 혼입되지 않았다.,사람 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되어 있다.,프롬프트의 장면이 반영되어 있다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위이다.,시간대와 팔레트가 잘 일치한다.,장소와 배경이 잘 일치한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1736,541
20260420_103738_3aa267,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복 없이 잘 그려져 있습니다.",다리가 추가 생성되지 않았습니다.,이미지에 강아지가 한 마리입니다.,반사나 거울 이미지는 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,사람 표현이 프롬프트와 일치합니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되어 있습니다.,밝기가 적절하게 조정되어 있습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위 내에 있습니다.,낮/밤의 팔레트가 이미지와 일치합니다.,화장실 배경이 프롬프트와 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1739,530
20260420_103805_d9a96c,1,1,1,1,0,1,1,1,1,1.0,1.0,1,1,1,1,,,1,이미지에 여러 마리의 강아지가 명확히 보입니다.,주요 강아지의 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",모든 강아지의 다리 개수가 정상입니다.,이미지에는 여러 마리의 강아지가 존재합니다.,반사나 거울 이미지는 보이지 않습니다.,단일 장면으로 구성된 이미지입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링 없이 파스텔 스타일입니다.,프롬프트에 사람 관련 내용이 없어 충돌되지 않습니다.,사람의 얼굴이 식별 가능합니다.,재미있는 새로운 친구들과 만나는 날을 표현하였습니다.,밝기가 적절하고 이미지가 잘 보입니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위 내에 있습니다.,낮/밤을 판단할 정보가 없습니다.,장소 배경에 대한 직접적인 언급이 없습니다.,이미지에 텍스트가 없습니다.,15,L4,one_dog->L1,L1,1737,553
20260420_103838_c3f61b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확하게 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복되지 않고 하나씩 존재합니다.",강아지의 다리 개수가 적절하게 표현되어 있습니다.,이미지 내에 강아지가 한 마리만 존재합니다.,이미지에 반사/거울 효과가 없습니다.,단일 장면으로 표현되어 있습니다.,한국-일본식 파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링이 혼입되지 않았습니다.,사람이 프롬프트와 충돌하지 않는 방식으로 등장합니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트의 낮/밤과 이미지 팔레트가 일치합니다.,프롬프트의 장소 요소(낙엽길)가 이미지 배경과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,631
20260420_103907_09ec0e,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보인다.,강아지 얼굴이 선명하게 표현되어 있다.,"눈, 코, 귀가 중복되지 않고 정확히 표현되어 있다.",다리의 개수가 정상적이다.,이미지 내에 강아지는 한 마리만 있다.,반사나 거울 효과가 없다.,이미지는 단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 전혀 없고 일러스트 느낌이다.,사람의 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,이미지 장면이 프롬프트에 반영되었다.,이미지의 밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,눈이 오는 장면에 적합한 색 팔레트이다.,프롬프트가 눈오는 날을 나타내고 있으며 배경과 잘 맞는다.,이미지에 텍스트가 없다.,18,L5,,L5,1742,560
20260420_103956_9c6f4d,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"강아지의 눈, 코, 귀가 중복 생성되지 않았습니다.",강아지의 다리 개수가 적절하게 표현됐습니다.,이미지에 강아지가 정확히 한 마리입니다.,반사나 거울 이미지는 없습니다.,이미지는 단일 장면입니다.,한국-일본식 파스텔 그림책 스타일을 따릅니다.,사실적인 렌더링 요소가 없습니다.,프롬프트와 사람의 표현이 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트의 낮 시간대가 이미지 팔레트에 잘 반영되었습니다.,프롬프트의 장소가 이미지 배경에 적절히 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1740,621
20260420_104023_e80eb2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보입니다.,강아지 얼굴이 뚜렷하게 표현되었습니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 정확하게 표현되었습니다.,이미지 내 강아지가 한 마리입니다.,반사 효과가 없습니다.,단일 장면으로 그려졌습니다.,파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,사람이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능합니다.,프롬프트의 요소가 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 선명합니다.,색감이 파스텔 범위에 속합니다.,시간적 팔레트가 충돌하지 않습니다.,장소 배경과 일치합니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1740,495
20260420_104049_3d8f38,1,1,1,1,1,1,1,1,1,,1.0,0,1,1,1,,,1,강아지가 명확하게 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀가 중복되지 않았다.",다리가 추가 생성되지 않았다.,이미지 내 강아지가 한 마리이다.,반사 이미지가 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일이 나타난다.,사실적 렌더링이 없다.,프롬프트에 사람과 관련한 내용이 없다.,사람 얼굴이 선명하게 보인다.,프롬프트에 언급된 케이크가 없다.,밝기가 적절하다.,이미지가 충분히 선명하다.,파스텔 색감이 잘 나타나 있다.,시간대 관련 정보가 없다.,장소와 관련한 명시적인 프롬프트 정보가 없다.,이미지에 텍스트가 삽입되지 않았다.,14,L4,prompt_reflected->L3,L3,1740,516
20260420_104115_1b77be,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되어 있습니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지의 다리가 정상 개수로 표현되어 있습니다.,이미지에 강아지가 한 마리만 보입니다.,반사나 거울 이미지가 없습니다.,단일 장면으로 구성된 이미지입니다.,파스텔 그림책 스타일이 잘 나타나 있습니다.,사실적인 렌더링 없이 그림체만 존재합니다.,프롬프트와 인물 표현이 일치합니다.,사람 얼굴이 명확하게 식별 가능합니다.,프롬프트 내용이 이미지에 반영되어 있습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위입니다.,낮을 연상시키는 팔레트와 일치합니다.,이미지 배경이 실내 장면으로 일치합니다.,이미지 내에 텍스트가 없습니다.,18,L5,,L5,1744,545
20260420_104143_6a9d5e,1,1,1,1,1,1,1,1,1,0.0,1.0,0,1,1,1,1.0,1.0,1,이미지에 강아지는 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀에 중복이 없습니다.",강아지의 다리 개수는 정상적으로 보입니다.,이미지에 강아지가 한 마리만 있습니다.,반사된 거울 이미지는 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,이미지는 파스텔 스타일로 표현되었습니다.,사실적인 렌더링 요소는 없습니다.,프롬프트에 없는 사람이 등장합니다.,사람의 얼굴이 명확하게 보입니다.,프롬프트의 내용과 장면이 일치하지 않습니다.,이미지의 밝기가 적절합니다.,이미지의 선명도가 적절합니다.,색감이 파스텔 범위에 있습니다.,이미지는 밤의 팔레트와 일치합니다.,"방 안, 실내라는 장소가 일치합니다.",이미지에 텍스트가 없습니다.,16,L4,prompt_reflected->L3,L3,1741,518
20260420_104212_1d4bf0,1,1,1,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보인다.,강아지의 얼굴이 선명하게 표현되어 있다.,강아지 얼굴에 중복된 부분이 없다.,강아지 다리의 개수가 정상이다.,이미지에 강아지는 한 마리뿐이다.,반사나 거울 이미지가 없다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 없다.,등장한 사람과 프롬프트가 충돌하지 않는다.,사람의 얼굴이 식별 가능하지 않다.,프롬프트의 내용이 이미지에 반영되어 있다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 적합하다.,낮의 분위기와 일치하는 팔레트다.,텃밭이라는 장소와 배경이 일치한다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,,L5,1740,600
20260420_104239_43f6af,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 보입니다.,중복된 얼굴 부위가 없습니다.,다리가 추가 생성되지 않았습니다.,한 마리의 강아지만 있습니다.,반사/거울 이미지가 없습니다.,단일 장면입니다.,파스텔 그림책 스타일입니다.,사실적 렌더링이 보이지 않습니다.,사람이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능합니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 선명합니다.,색감이 파스텔 범위에 속합니다.,낮 시간대의 팔레트와 일치합니다.,바다라는 장소가 이미지에 반영되어 있습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1738,509
20260420_104303_a777b2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 피아노 위에 뚜렷하게 나타남.,강아지 얼굴이 선명하게 보임.,"눈, 코, 귀가 중복되지 않음.",다리가 추가 생성되지 않음.,강아지가 한 마리만 존재함.,반사 이미지가 없음.,단일 장면으로 구성됨.,파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 혼합되지 않음.,사람이 프롬프트와 충돌 없이 나타남.,사람의 얼굴이 식별 가능하게 표현됨.,프롬프트의 피아노와 꿈나라가 잘 반영됨.,밝기가 적절하게 조절됨.,이미지가 충분히 선명함.,색감이 파스텔 범위 안에 있음.,밤 분위기를 잘 표현하는 팔레트 사용.,배경이 침실로 적합함.,이미지에 텍스트가 없음.,18,L5,,L5,1741,533
20260420_104328_dff97c,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,0,강아지가 명확히 중앙에 위치하고 있음,강아지 얼굴이 선명하게 표현되어 있음,"눈, 코, 귀가 중복 없이 정상적으로 표현됨",다리가 정상적인 수로 묘사됨,중앙에 한 마리의 강아지만 명확히 존재함,반사나 거울 효과가 없는 것으로 보임,단일 장면으로 구성되어 있음,파스텔 그림책 스타일로 표현됨,사실적 렌더링이 없음,사람들이 공원에서 친구들과 함께 있음,사람들 얼굴이 식별 가능함,파크런과 친구들 냄새가 나는 장면이 잘 표현됨,밝기가 적절함,이미지가 충분히 선명함,색감이 파스텔 범위에 알맞음,낮의 시간대를 잘 표현함,공원의 배경이 적절함,이미지에 'SK' 텍스트가 삽입됨,17,L5,no_text->L3,L3,1740,505
20260420_104355_76d480,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지 내 강아지가 명확히 보입니다.,강아지 얼굴에 왜곡이 없이 선명하게 그려져 있습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",강아지의 다리 개수가 적절하게 표현되었습니다.,이미지에는 정확히 한 마리의 강아지가 있습니다.,반사된 거울 이미지가 없습니다.,단일 장면으로 표현되었습니다.,한국-일본식 파스텔 그림책 스타일로 그려졌습니다.,사실적 렌더링이 혼입되지 않았습니다.,아이들이 프롬프트 내용과 일치합니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절하게 조절되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위 내에 있습니다.,시간에 맞는 팔레트로 표현되었습니다.,프롬프트의 장소 키워드와 이미지 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,565
20260420_104427_c30172,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,강아지의 얼굴 부분이 중복되지 않았습니다.,다리 개수가 정상입니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사나 거울 이미지는 없습니다.,이미지는 단일 장면입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링은 포함되지 않았습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능합니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위입니다.,프롬프트의 낮/밤과 이미지 팔레트가 일치합니다.,프롬프트의 장소 키워드와 이미지 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,602
20260420_104458_5f3c9e,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 명확히 강아지가 보인다.,강아지 얼굴이 선명하게 묘사되었다.,"눈, 코, 귀가 중복되지 않았다.",강아지 다리 개수가 정상이다.,이미지에 강아지가 정확히 1마리이다.,반사/거울 현상이 없다.,단일 장면으로 표현되어 있다.,한국식 파스텔 그림책 스타일에 맞는다.,사실적 렌더링이 없다.,프롬프트와 사람 표현이 일치한다.,사람 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장면이 이미지에 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,밤과 일치하는 팔레트이다.,야외 공간이 표시되어 장소와 일치한다.,텍스트가 삽입되지 않았다.,18,L5,,L5,1739,514
20260420_110705_a024eb,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",강아지 다리가 추가 생성되지 않았습니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사나 거울 이미지가 없습니다.,단일 장면으로 표현되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,프롬프트와 사람의 표현이 일치합니다.,사람 얼굴이 명확하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트와 이미지의 시간적 팔레트가 일치합니다.,프롬프트의 장소가 이미지 배경과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1745,551
20260420_110808_a5009c,1,1,1,1,1,0,1,1,1,,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 이미지 내에 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",강아지 다리가 추가로 생성되지 않았습니다.,이미지 내에 강아지가 한 마리만 있습니다.,이미지 배경이 거울로 보입니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일로 보이는 이미지입니다.,사실적인 렌더링이 포함되지 않았습니다.,사람 표현이 프롬프트와 관련이 없습니다.,사람 얼굴이 명확히 표현되었습니다.,이미지가 프롬프트의 장면을 잘 반영하고 있습니다.,이미지 밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 잘 맞습니다.,시간대를 나타내는 팔레트가 적절합니다.,장소 배경이 적절히 표현되었습니다.,이미지에 텍스트가 없습니다.,16,L4,,L4,1739,605
20260420_110848_284bac,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 나타나 있습니다.,강아지의 얼굴 부분이 중복되지 않았습니다.,강아지 다리가 추가 생성되지 않았습니다.,이미지에 강아지가 한 마리만 있습니다.,반사나 거울 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 그려졌습니다.,사실적인 렌더링이 없습니다.,프롬프트와 사람 표현이 일치합니다.,사람의 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위 안에 있습니다.,프롬프트의 낮 시간대를 반영한 팔레트입니다.,프롬프트의 장소와 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1741,545
20260420_110932_766f47,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지 중앙에 강아지가 명확히 보인다.,강아지 얼굴이 명확하게 표현되어 있다.,"눈, 코, 귀가 중복 생성되지 않았다.",다리 개수가 추가 생성되지 않았다.,이미지에 강아지는 한 마리만 보인다.,반사/거울 이미지가 보이지 않는다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 혼입되지 않았다.,프롬프트와 사람 표현이 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,벚꽃과 함께 산책하는 장면이 표현되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,낮 시간을 표현하는 팔레트이다.,벚꽃과 길이 적절히 표현되어 있다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1739,541
20260420_111013_249754,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 보입니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 정상적으로 보입니다.,이미지 내 강아지가 정확히 1마리입니다.,반사나 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링 요소가 없습니다.,프롬프트와 사람 표현이 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,이미지가 '상자와의 용감한 대결'이라는 장면을 반영하고 있습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,시간대 정보를 판단하기 어렵습니다.,장소 키워드 정보가 부족합니다.,이미지에 텍스트가 삽입되지 않았습니다.,16,L4,,L4,1740,591
20260420_111101_75ca83,1,1,1,1,1,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 왜곡 없이 선명하게 보입니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",다리 개수가 추가 생성되지 않았습니다.,이미지 내에 강아지가 정확히 한 마리 있습니다.,반사 또는 거울 이미지가 없습니다.,단일 장면 이미지입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트와 사람 표현이 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 명확히 표현되었습니다.,도시락 가방 탐험 내용이 명시적으로 반영되지 않았습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,낮의 분위기와 이미지 팔레트가 일치합니다.,이미지가 야외 피크닉 장소로 보입니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,prompt_reflected->L3,L3,1740,552
20260420_111140_ce07a9,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 그려져 있습니다.,"눈, 코, 귀가 중복되지 않았습니다.",강아지의 다리 개수가 정상입니다.,이미지에는 강아지가 한 마리 있습니다.,반사나 거울 이미지는 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국식 파스텔 스타일로 표현되었습니다.,사실적 렌더링 없이 그림체로 표현되었습니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 표현되어 있습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,프롬프트의 낮/밤과 이미지 팔레트가 일치합니다.,프롬프트의 장소가 이미지 배경에 잘 나타나 있습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1740,529
20260420_111220_5b2f6b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확하게 보입니다.,강아지의 얼굴이 선명합니다.,중복된 얼굴 부위가 없습니다.,추가적으로 생성된 다리가 없습니다.,이미지 내 강아지는 한 마리입니다.,반사/거울 이미지는 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트와 충돌되지 않는 사람 표현입니다.,사람의 얼굴이 식별 가능합니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,프롬프트의 낮/밤과 이미지 팔레트가 일치합니다.,프롬프트의 장소 키워드와 이미지 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1740,539
20260420_111346_885189,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 매우 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복 없이 정상적으로 표현되어 있습니다.",다리 개수가 적절하게 표현되어 있습니다.,이미지에는 정확히 한 마리의 강아지가 있습니다.,반사나 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일로 제작되었습니다.,사실적 렌더링 요소가 없습니다.,프롬프트에는 사람에 대한 언급이 없습니다.,사람의 얼굴이 분명하게 표현되지 않아서 평가할 수 없습니다.,프롬프트의 내용이 이미지에 표현되어 있습니다.,밝기가 적절하게 조절되어 있습니다.,이미지가 충분히 선명하게 보입니다.,색감이 파스텔 범위에 적합합니다.,비 오는 상황에 적합한 팔레트가 사용되었습니다.,배경이 비 오는 날씨와 맞아떨어집니다.,텍스트가 삽입되지 않았습니다.,16,L4,,L4,1742,612
20260420_111427_cf46bc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 이미지 중앙에 나타남.,강아지 얼굴이 선명하고 왜곡 없이 표현됨.,"강아지의 눈, 코, 귀가 중복 없이 정상으로 표현됨.",강아지의 다리 개수가 정확함.,이미지에 강아지는 정확히 1마리임.,반사 또는 거울 이미지가 없음.,이미지가 단일 장면으로 표현됨.,한국-일본식 파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 혼입되지 않음.,프롬프트와 인물 표현이 상충하지 않음.,사람 얼굴이 식별 가능하게 표현됨.,프롬프트의 장면이 이미지에 잘 반영됨.,밝기가 적절함.,이미지가 충분히 선명함.,색감이 파스텔 범위에 속함.,시간대에 따른 팔레트 일치함.,프롬프트의 장소와 이미지 배경이 일치함.,이미지에 텍스트가 없음.,18,L5,,L5,1740,537
