image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260416_104607_26d4b5,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,강아지가 명확히 표현되어 있음.,강아지 얼굴이 선명하며 왜곡 없이 표현됨.,"눈, 코, 귀 등의 얼굴 부위가 중복되지 않음.",다리 개수가 자연스럽고 추가 생성되지 않음.,이미지 내 강아지가 정확히 1마리만 있음.,반사나 거울 이미지가 없음.,단일 장면으로 구성되어 있음.,한국-일본식 파스텔 그림책 스타일이 잘 반영됨.,사실적 렌더링 없이 일러스트로 표현됨.,프롬프트와 충돌 없이 자연스럽게 표현됨.,사람의 얼굴이 이목구비가 잘 드러나며 선명함.,입양 3주년의 행복한 분위기가 잘 나타나 있음.,밝기가 적절하게 표현됨.,이미지 전반이 선명하게 표현되어 있음.,색감이 파스텔 범위로 적합함.,시간과 관계없이 실내 장면의 색감이 적절함.,장소는 명확하지 않지만 실내 느낌이 잘 표현됨.,이미지에 텍스트가 포함되어 있음.,17,L5,no_text->L3,L3,2767,578
20260416_104632_3ff383,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1.0,1,1,두 마리의 강아지가 명확히 보입니다.,강아지의 얼굴이 선명하게 잘 표현되어 있습니다.,강아지의 얼굴 파트가 중복되지 않았습니다.,강아지의 다리가 자연스러워 보입니다.,이미지에는 두 마리의 강아지가 있습니다.,거울 이미지나 반사가 보이지 않습니다.,이미지는 단일 장면으로 보입니다.,파스텔 그림책 스타일로 표현되어 있습니다.,사실적 렌더링이 없습니다.,프롬프트가 사람의 등장을 요구하지 않습니다.,사람의 얼굴이 주요 요소가 아닙니다.,강아지들이 함께 놀고 있는 장면이 잘 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 전체적으로 선명합니다.,파스텔 색감이 잘 표현되었습니다.,낮의 밝은 분위기가 잘 드러나 있습니다.,장소가 실외임을 나타내는 요소가 있습니다.,텍스트가 이미지에 포함되어 있지 않습니다.,15,L4,one_dog->L1,L1,2765,545
20260416_104700_05c5ac,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보임.,강아지 얼굴이 선명하게 표현됨.,강아지 얼굴에 중복된 부분이 없음.,강아지 다리가 4개 정상적으로 표현됨.,이미지에 강아지가 한 마리 뿐임.,거울이나 반사 이미지가 없음.,이미지는 단일 장면으로 구성됨.,한국식 파스텔 색채가 사용됨.,사실적 렌더링 없이 그림책 스타일로 표현됨.,프롬프트에 따라 소연이로 보이는 인물이 있음을 확인.,사람의 얼굴이 명확하게 표현됨.,프롬프트의 핵심 장면인 소연이와 강아지가 함께 낮잠을 자는 모습을 잘 반영함.,밝기가 적절하고 조화롭게 표현됨.,이미지가 전반적으로 선명함.,파스텔 색감이 적절하게 사용됨.,낮잠 장면에 맞는 팔레트 사용.,소파에서 낮잠 자는 장면이 정확하게 표현됨.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,2770,571
20260420_103527_8d6995,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 표현되어 있다.,"강아지의 얼굴이 선명하고, 눈코입이 잘 표현되어 있다.","눈, 코, 귀 등이 중복되지 않고 자연스럽게 표현되어 있다.",다리 개수와 위치가 자연스럽고 적절하다.,이미지에 강아지가 한 마리만 있다.,거울이나 반사 이미지가 없다.,단일 장면으로 구성되어 있다.,한국식 파스텔 그림책 스타일로 잘 표현되었다.,사실적인 렌더링 없이 부드러운 일러스트 스타일이다.,프롬프트에 맞는 인간의 등장 및 행동이 일치한다.,인물의 얼굴이 선명하게 표현되어 있다.,"""공놀이 대장 체리""가 잘 표현되었다.",밝기가 적절하여 선명하게 보인다.,이미지가 전반적으로 선명하고 디테일이 잘 표현되었다.,파스텔 느낌의 색감이 잘 적용되었다.,팔레트가 실내 낮 장면에 맞게 표현되었다.,실내 배경으로 프롬프트와 잘 맞는다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,2764,586
20260420_103616_723aa8,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 검출됨.,강아지의 얼굴이 선명하고 디테일하게 표현됨.,"눈, 귀, 코가 중복되지 않음.",다리 개수가 자연스럽고 추가적으로 생성되지 않음.,이미지 내 강아지가 정확히 한 마리임.,반사나 거울 이미지가 없음.,단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일로 표현됨.,사실적 렌더링 요소가 없음.,프롬프트에 사람에 대한 정보가 없어 판단 불가.,사람 얼굴이 식별 가능하게 표현됨.,프롬프트의 핵심 요소가 이미지에 반영됨.,밝기가 적절하며 이미지가 명확하게 보임.,이미지가 전반적으로 선명하고 흐릿함이 없음.,색감이 파스텔 범위에 적합함.,시간대에 따른 색 팔레트가 일치함.,프롬프트의 장소와 배경이 정확히 일치함.,이미지에 텍스트가 삽입되지 않음.,17,L5,,L5,2770,566
20260420_103642_9bdf3b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지 얼굴이 왜곡 없이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리가 추가 생성되지 않았습니다.,이미지 내에 강아지는 정확히 한 마리입니다.,반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적인 렌더링이 아닙니다.,사람의 표현이 프롬프트와 일치합니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,새벽 산책의 느낌이 잘 반영되었습니다.,밝기가 적절하게 조정되었습니다.,이미지의 디테일이 선명하게 살아있습니다.,색감이 파스텔 범위 내입니다.,새벽 시간대의 팔레트와 일치합니다.,강변 또는 공원의 장소가 잘 드러납니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,526
20260420_103711_1c4594,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 나타나 있다.,강아지의 얼굴이 선명하고 왜곡 없이 표현되었다.,강아지의 얼굴에 중복된 부분이 없다.,강아지의 다리 개수는 적절하다.,이미지에는 정확히 한 마리의 강아지가 있다.,반사되거나 거울 이미지가 보이지 않는다.,이미지는 단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이 잘 구현되어 있다.,사실적 렌더링 없이 일러스트 스타일을 유지하고 있다.,아이들이 등장하여 프롬프트와 일치한다.,사람의 얼굴이 식별 가능하고 이목구비가 명확하다.,프롬프트의 핵심 장면과 요소가 모두 반영되었다.,밝기가 적절하고 조화롭다.,이미지 전체가 충분히 선명하게 표현되어 있다.,색감이 파스텔 범위 내에 있다.,낮의 시간대에 어울리는 팔레트가 사용되었다.,프롬프트의 장소와 이미지 배경이 자연스럽게 일치한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,2761,592
20260420_103738_3aa267,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,얼굴에 중복된 부분이 없습니다.,다리 개수가 정상적입니다.,강아지가 한 마리만 있습니다.,거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,사람이 프롬프트와 일치합니다.,사람 얼굴이 명확히 표현되어 있습니다.,"""욕조에서 물과 싸운 날""이라는 프롬프트를 잘 반영했습니다.",밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,시간대와 이미지 팔레트가 잘 일치합니다.,프롬프트의 장소(욕조)가 잘 반영되었습니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,2764,526
20260420_103805_d9a96c,1,1,1,1,0,1,1,1,1,,0.0,1,1,1,1,1.0,1,1,이미지에 여러 마리의 강아지가 명확히 드러나 있음.,강아지 얼굴이 선명하고 왜곡 없이 잘 표현됨.,"강아지의 눈, 코, 귀가 중복 생성되지 않음.",강아지의 다리 개수는 자연스럽고 추가 생성된 다리가 없음.,이미지 내에 여러 마리의 강아지가 존재함.,반사나 거울 이미지는 없음.,멀티패널이나 분할 화면이 아닌 단일 장면임.,한국-일본식 파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 혼입되지 않음.,사람의 표현이 프롬프트와의 충돌 여부를 판단하기엔 정보가 부족함.,사람의 얼굴이 흐릿하고 이목구비가 불분명함.,강아지와의 만남이라는 프롬프트의 핵심 요소가 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 선명하고 디테일이 살아 있음.,색감이 파스텔 범위 내에 있음.,시간대에 대한 명시적 표현이 없어 팔레트 평가가 어려움.,배경이 실내 공간임을 명확히 알 수 있음.,이미지에 텍스트가 삽입되지 않음.,15,L4,one_dog->L1,L1,2762,596
20260420_103838_c3f61b,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 중심에 명확히 표현되어 있음.,강아지 얼굴이 선명하고 자연스럽게 표현됨.,"눈, 코, 귀 등이 중복되지 않고 정확하게 표현됨.",다리의 개수가 정확하게 표현됨.,이미지에 강아지가 한 마리만 있음.,반사된 이미지나 거울 효과가 없음.,단일 장면으로 구성되어 있음.,한국-일본식 파스텔 스타일로 잘 표현됨.,사실적인 렌더링 없이 파스텔 일러스트 스타일임.,프롬프트에 사람 관련 정보 없음.,사람의 얼굴이 흐리지 않고 명확하게 표현됨.,낙엽길에서 강아지와의 산책 장면이 잘 반영됨.,적절한 밝기로 표현되어 있음.,분위기와 스타일에 맞춰 전체적으로 선명함.,파스텔 색감으로 적절히 표현됨.,저녁 시간의 팔레트가 잘 반영됨.,낙엽길 배경이 잘 표현되어 있음.,이미지 내에 텍스트가 삽입되지 않음.,17,L5,,L5,2767,568
20260420_103907_09ec0e,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 식별된다.,강아지 얼굴이 명확하고 선명하게 표현되었다.,"눈, 코, 귀 등 중복된 부분이 없다.",다리 개수가 자연스럽게 표현되었다.,이미지에 강아지가 한 마리만 있다.,반사 또는 거울 효과가 보이지 않는다.,이미지는 단일 장면으로 구성되어 있다.,한국-일본식 파스텔 스타일을 잘 따르고 있다.,사실적 렌더링 요소가 없다.,프롬프트에 구체적 인간 표현이 없다.,사람의 얼굴이 명확하고 식별 가능하다.,첫 눈에 놀란 강아지가 적절히 표현되었다.,밝기가 적절하게 표현되었다.,이미지의 전체적인 선명도가 적절하다.,파스텔 색감이 잘 구현되어 있다.,낮이나 눈내리는 환경에 적합한 색 팔레트이다.,눈내리는 외부 환경이 잘 표현되었다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,,L5,2767,558
20260420_103956_9c6f4d,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었습니다.,눈과 코가 중복되지 않고 정상적으로 표현되었습니다.,다리 개수가 정상적으로 표현되었습니다.,이미지에는 강아지가 한 마리만 있습니다.,이미지에 반사/거울 효과가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 잘 표현되었습니다.,사실적인 렌더링이 없습니다.,프롬프트와 충돌하는 요소가 없습니다.,사람 얼굴이 식별 가능하게 잘 표현되었습니다.,프롬프트의 핵심 요소가 잘 반영되었습니다.,밝기가 적절하게 조절되었습니다.,이미지가 전체적으로 선명하고 디테일이 살아있습니다.,색감이 파스텔 범위 내에 있습니다.,낮 장면의 팔레트와 일치합니다.,프롬프트의 장소 키워드와 배경이 잘 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,556
20260420_104023_e80eb2,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하고 모든 요소가 조화롭게 그려져 있습니다.,"눈, 코, 귀가 중복 없이 자연스럽게 표현되었습니다.",다리의 개수가 적절하게 표현되어 있습니다.,이미지에 강아지는 한 마리만 있습니다.,반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일이 잘 표현되었습니다.,사실적인 렌더링이 혼합되지 않았습니다.,사람의 프롬프트에 대한 명확한 정보가 없음.,사람의 얼굴이 명확히 표현되었습니다.,삑삑이와 신나는 상황이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위에 맞게 표현되었습니다.,시간대와 팔레트가 잘 맞춰져 있습니다.,실내 환경이 적절히 묘사되었습니다.,이미지에 텍스트가 삽입되어 있지 않습니다.,17,L5,,L5,2765,559
20260420_104049_3d8f38,1,1,1,1,1,1,1,1,1,,,0,1,1,1,1.0,0,1,강아지가 명확히 보입니다.,강아지 얼굴의 이목구비가 선명하고 왜곡이 없습니다.,강아지 얼굴에 중복된 부분이 없습니다.,강아지 다리가 추가적으로 생성되지 않았습니다.,이미지에 강아지가 한 마리만 있습니다.,반사된 이미지가 존재하지 않습니다.,이미지가 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 잘 반영되어 있습니다.,사실적 렌더링 요소가 없습니다.,프롬프트와 사람이 관련되지 않습니다.,사람의 얼굴 표현이 명확하지 않습니다.,프롬프트의 핵심 요소인 '생일 케이크'가 반영되지 않았습니다.,적절한 밝기를 유지하고 있습니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위에 있습니다.,시간대를 혼동할 만한 요소가 없습니다.,"장소 컨텍스트가 비일관적으로, '생일 케이크' 관련 장소 표현이 없습니다.",텍스트가 삽입되지 않았습니다.,14,L4,prompt_reflected->L3,L3,2765,540
20260420_104115_1b77be,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 표현되어 있음.,강아지 얼굴이 선명하고 이목구비가 잘 보임.,"눈, 코, 귀의 중복 생성이 없음.",다리가 적절한 개수로 자연스럽게 표현됨.,강아지가 정확히 1마리임.,거울이나 반사 이미지가 없음.,이미지가 단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 혼입되지 않음.,사람들이 프롬프트와 충돌하지 않음.,사람들의 얼굴이 선명하고 이목구비가 잘 보임.,할머니 무릎에서 잠드는 강아지가 프롬프트에 반영됨.,밝기가 적절하게 표현되었음.,이미지가 충분히 선명하고 디테일이 살아있음.,색감이 파스텔 범위에 속함.,시간대와 팔레트가 일치함.,장소가 실내 배경으로 프롬프트와 일치함.,텍스트가 삽입되지 않았음.,18,L5,,L5,2769,573
20260420_104143_6a9d5e,1,1,1,1,1,1,1,1,1,,1.0,0,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지의 얼굴이 왜곡 없이 선명합니다.,중복된 얼굴 부위가 없습니다.,다리 개수가 자연스럽습니다.,이미지에 강아지가 한 마리만 있습니다.,반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림 책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트에 사람이 언급되지 않았습니다.,사람의 얼굴이 명확하게 표현되었습니다.,프롬프트의 '비옷과 빗소리' 요소가 반영되지 않았습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 맞습니다.,시간대에 맞는 팔레트입니다.,배경이 실내 장소를 정확히 표현합니다.,텍스트가 삽입되지 않았습니다.,16,L4,prompt_reflected->L3,L3,2766,528
20260420_104212_1d4bf0,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,이미지에 강아지가 명확하게 보입니다.,강아지의 얼굴이 선명하게 표현되어 있습니다.,강아지의 얼굴 부위가 중복되지 않았습니다.,강아지의 다리가 자연스럽게 표현되어 있습니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사 또는 거울 이미지는 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,사람의 모습이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 표현되었습니다.,텃밭에서 탐험하는 장면이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전체적으로 선명합니다.,색감이 파스텔 범위에 있습니다.,낮 시간의 밝은 팔레트가 잘 반영되었습니다.,텃밭이라는 장소가 명확하게 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,559
20260420_104239_43f6af,1,1,1,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1.0,1,1,강아지가 명확히 이미지에 나타나 있습니다.,강아지의 얼굴이 왜곡 없이 선명하게 표현되었습니다.,"강아지의 얼굴에 눈, 코, 귀가 중복되지 않았습니다.",강아지의 다리가 올바른 수로 자연스럽게 표현되었습니다.,이미지에는 강아지가 한 마리만 있습니다.,반사 이미지나 거울 효과가 없습니다.,하나의 장면으로 구성된 이미지입니다.,한국-일본식 파스텔 그림책 스타일이 잘 반영되었습니다.,사실적 렌더링 없이 일러스트 스타일을 유지했습니다.,프롬프트에 충돌 없는 인간 표현입니다.,사람의 얼굴이 뚜렷하지 않습니다.,바다에서 노는 장면이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전체적으로 선명합니다.,파스텔 색감이 적절합니다.,낮 장면에 어울리는 밝은 팔레트가 사용되었습니다.,바다라는 장소가 명확히 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2763,569
20260420_104303_a777b2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 표현되어 있다.,강아지 얼굴이 선명하게 그려져 있다.,강아지의 얼굴 요소가 중복 없이 잘 표현되어 있다.,강아지의 다리 개수는 자연스럽게 표현되어 있다.,이미지에는 강아지가 정확히 한 마리만 등장한다.,반사나 거울 이미지는 없다.,이미지는 단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이 잘 구현되어 있다.,사실적 렌더링이 아닌 파스텔 스타일을 유지하고 있다.,프롬프트와 충돌 없이 사람 표현이 잘 일치한다.,사람 얼굴 이목구비가 명확하게 표현되어 있다.,프롬프트의 핵심 요소가 모두 이미지에 반영되었다.,밝기는 적절하게 표현되어 있다.,이미지 전체가 선명하게 그려져 있다.,색감이 파스텔 범위 내에서 조화롭게 사용되었다.,밤/저녁 분위기에 어울리게 팔레트가 잘 적용되었다.,장소 배경이 프롬프트와 적절하게 일치한다.,텍스트가 이미지에 삽입되지 않았다.,18,L5,,L5,2766,595
20260420_104328_dff97c,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,0,검정색 강아지가 명확히 보인다.,강아지 얼굴이 선명하고 이목구비가 명확하다.,강아지 얼굴에 중복된 부분이 없다.,강아지 다리가 네 개로 적절하게 표현되었다.,이미지 내에 한 마리의 강아지만 존재한다.,반사 효과나 거울 이미지가 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일이 잘 반영되었다.,사실적 렌더링이 없다.,사람의 표현 일관성을 판단하기 어렵다.,사람의 얼굴 디테일이 흐릿하여 판단이 어렵다.,프롬프트의 주요 요소인 파크런과 강아지가 잘 반영되었다.,밝기가 적절하게 표현되었다.,이미지 전반적으로 선명하다.,파스텔톤의 색감이 잘 사용되었다.,낮 장면으로 팔레트가 적절하다.,공원 배경이 잘 표현되었다.,강아지 목걸이에 'SK'라는 텍스트가 있다.,15,L4,no_text->L3,L3,2765,547
20260420_104355_76d480,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 왜곡 없이 선명합니다.,"눈, 코, 귀가 중복되지 않았습니다.",강아지의 다리가 정상적인 개수로 표현되었습니다.,그림에는 한 마리의 강아지만 있습니다.,반사 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림체가 잘 반영되었습니다.,사실적 렌더링이 혼합되지 않았습니다.,아이들이 프롬프트와 일치합니다.,사람의 얼굴이 명확하게 표현되어 있습니다.,프롬프트의 핵심 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명하고 디테일이 명확합니다.,색감이 파스텔 범위에 속합니다.,낮의 팔레트가 적절하게 반영되었습니다.,잔디밭 배경이 프롬프트와 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2767,553
20260420_104427_c30172,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 표현되어 있음.,강아지의 얼굴이 선명하고 잘 그려져 있음.,강아지의 얼굴 부위가 정상적으로 표현됨.,다리 개수가 부자연스럽지 않게 표현됨.,이미지에 강아지가 정확히 한 마리 있음.,반사나 거울 이미지가 없음.,단일 장면으로 구성됨.,한국식 파스텔 그림책 스타일의 이미지.,사실적 렌더링이 없이 파스텔 스타일로 그려짐.,사람의 표현이 프롬프트와 충돌하지 않음.,사람의 얼굴이 명확하고 식별 가능하게 표현됨.,가을 숲길의 냄새 탐험이 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 선명하고 디테일이 유지됨.,파스텔 색감이 적절하게 표현됨.,가을의 느낌이 잘 전달되는 팔레트.,프롬프트의 공원 배경이 적절히 표현됨.,이미지에 텍스트가 삽입되지 않음.,17,L5,,L5,2767,567
20260420_104458_5f3c9e,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지 얼굴의 이목구비가 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복되지 않고 정상적으로 표현되었습니다.",다리 개수가 자연스럽게 표현되었습니다.,이미지에 강아지가 정확히 한 마리만 있습니다.,이미지에 반사/거울 효과가 없습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림채 스타일로 표현되었습니다.,사실적 렌더링 없이 일러스트로 표현되었습니다.,사람이 프롬프트와 잘 일치하며 포근한 느낌을 줍니다.,사람의 얼굴이 선명하고 자연스럽게 표현되었습니다.,밤 산책과 포근한 순간이 잘 반영되었습니다.,밝기가 적절하여 야간 장면이 잘 표현되었습니다.,이미지 전반이 충분히 선명합니다.,색감이 파스텔 범위 내에 적절하게 사용되었습니다.,밤 장면에 맞는 어두운 팔레트를 사용하였습니다.,야외에서의 산책 장면이 잘 표현되었습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,2764,579
20260420_110705_a024eb,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지 얼굴이 선명하고 왜곡되지 않았습니다.,강아지 얼굴에 중복된 부분이 없습니다.,강아지의 다리 개수가 적절하게 표현되어 있습니다.,이미지에 강아지가 한 마리만 있습니다.,반사된 이미지가 없습니다.,이미지는 단일 장면입니다.,한국식 파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링이 없습니다.,프롬프트와 인간의 표현이 불일치하지 않았습니다.,사람의 얼굴이 명확히 표현되어 있습니다.,프롬프트의 핵심 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 전체적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,시간대에 맞는 색감이 사용되었습니다.,프롬프트의 장소와 배경이 적절히 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2770,544
20260420_110808_a5009c,1,1,1,1,1,0,1,1,1,,1.0,0,1,1,1,1.0,1,1,강아지가 명확히 보인다.,강아지 얼굴이 선명하고 왜곡이 없다.,"눈, 코, 귀가 중복되지 않았다.",다리 개수가 정상적으로 표현되었다.,강아지가 한 마리만 존재한다.,이미지 속에는 거울 속 친구가 등장한다.,단일 장면으로 구성되었다.,한국식 파스텔 그림책 스타일로 표현되었다.,사실적이거나 3D 스타일이 전혀 없다.,사람의 프롬프트와의 일관성을 평가하기 어렵다.,사람의 얼굴이 명확히 식별 가능하다.,"거울을 사용한 장면이지만, 프롬프트의 핵심 요소와는 약간 다르다.",밝기가 적절하다.,이미지가 선명하고 디테일이 풍부하다.,색감이 파스텔 범위에 속한다.,시간에 따른 팔레트가 적절하다.,장소 배경이 전반적으로 일치한다.,이미지에 텍스트가 없다.,15,L4,prompt_reflected->L3,L3,2764,554
20260420_110848_284bac,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 표현되었습니다.,강아지 얼굴이 선명하고 왜곡이 없습니다.,"눈, 코, 귀 등 중복된 부분이 없습니다.",다리가 추가 생성되지 않았습니다.,강아지가 한 마리만 표현되었습니다.,반사 또는 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 잘 구현되었습니다.,사실적 렌더링이 없습니다.,프롬프트와 사람 표현이 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 잘 표현되었습니다.,프롬프트의 핵심 요소인 햇살 속 강아지 낮잠 장면이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,프롬프트의 낮 팔레트와 일치합니다.,실내 공간 배경이 적절히 묘사되었습니다.,이미지에 텍스트가 삽입되어 있지 않습니다.,18,L5,,L5,2766,551
20260420_110932_766f47,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,이미지에 명확히 강아지가 보입니다.,강아지의 얼굴이 명확하고 선명하게 표현되었습니다.,"눈, 코, 귀의 개수가 정상적으로 표현되었습니다.",강아지의 다리 개수가 정상이어서 추가 생성되지 않았습니다.,이미지에 강아지는 정확히 한 마리입니다.,거울 이미지나 반사 효과가 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트에 명시된 사람이 아닙니다.,사람들의 얼굴이 식별 가능하게 표현되었습니다.,벚꽃과 함께 산책하는 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 전체적으로 선명하게 보입니다.,색감이 파스텔 범위에 부합합니다.,낮 시간 표현과 팔레트가 일치합니다.,벚꽃 나무가 있는 산책로 배경이 프롬프트와 일치합니다.,이미지에 텍스트가 삽입되어 있지 않습니다.,17,L5,,L5,2764,572
